1551287428.459036,0
1551287428.573570,4
1551287428.681749,0
1551287428.795892,10
1551287428.909761,20
1551287429.026006,20
1551287429.145819,11
1551287429.262129,13
1551287429.378075,20
1551287429.498875,10
1551287429.615521,20
1551287429.737874,11
1551287429.855755,13
1551287429.975784,13
1551287430.095733,8
1551287430.216499,12
1551287430.335777,15
1551287430.455656,10
1551287430.575653,7
1551287430.688095,18
1551287430.806622,11
1551287430.930640,19
1551287431.041122,13
1551287431.153930,20
1551287431.261676,13
1551287431.375891,0
1551287431.485774,7
1551287431.606204,11
1551287431.729471,17
1551287431.845938,12
1551287431.966439,13
1551287432.087209,14
1551287432.217828,14
1551287432.338801,12
1551287432.457872,20
1551287432.575825,17
1551287432.695867,17
1551287432.815622,14
1551287432.935654,12
1551287433.045731,10
1551287433.161374,3
1551287433.275602,6
1551287433.395694,7
1551287433.515505,6
1551287433.635677,8
1551287433.755884,7
1551287433.875814,8
1551287433.995740,9
1551287434.115845,9
1551287434.235952,7
1551287434.355705,9
1551287434.485596,10
1551287434.602274,11
1551287434.715549,11
1551287434.835827,0
1551287434.955625,10
1551287435.077828,18
1551287435.195957,19
1551287435.310995,19
1551287435.425930,13
1551287435.546228,12
1551287435.666151,9
1551287435.776946,12
1551287435.893905,19
1551287436.001744,11
1551287436.116392,17
1551287436.226198,12
1551287436.345823,12
1551287436.465722,10
1551287436.585687,11
1551287436.708217,13
1551287436.825810,10
1551287436.945852,11
1551287437.065720,11
1551287437.185734,11
1551287437.305693,18
1551287437.415573,16
1551287437.535794,11
1551287437.654402,12
1551287437.766388,13
1551287437.876671,13
1551287437.985628,13
1551287438.106073,12
1551287438.228183,9
1551287438.345754,2
1551287438.465751,3
1551287438.585568,4
1551287438.695726,1
1551287438.815796,3
1551287438.935997,4
1551287439.058073,12
1551287439.175013,17
1551287439.285775,14
1551287439.407090,12
1551287439.525840,14
1551287439.646121,16
1551287439.767754,14
1551287439.886346,13
1551287439.997991,6
1551287440.126637,3
1551287440.256514,1
1551287440.385844,6
1551287440.505874,5
1551287440.627817,7
1551287440.755965,13
1551287440.876252,15
1551287440.996272,16
1551287441.116362,16
1551287441.236964,17
1551287441.359102,16
1551287441.486723,13
1551287441.616054,6
1551287441.746108,3
1551287441.869567,3
1551287441.989307,0
1551287442.114374,0
1551287442.236894,3
1551287442.363550,3
1551287442.485823,5
1551287442.619942,20
1551287442.741172,19
1551287442.861754,20
1551287442.982303,19
1551287443.106295,20
1551287443.228306,19
1551287443.344555,18
1551287443.464992,12
1551287443.582155,1
1551287443.706505,0
1551287443.825733,4
1551287443.955231,11
1551287444.078320,9
1551287444.218808,15
1551287444.351572,20
1551287444.476019,19
1551287444.596572,18
1551287444.720679,20
1551287444.846743,19
1551287444.966056,10
1551287445.085668,14
1551287445.217442,15
1551287445.339237,11
1551287445.468785,0
1551287445.586632,2
1551287445.718983,2
1551287445.845956,2
1551287445.976857,0
1551287446.099004,0
1551287446.230782,3
1551287446.350143,2
1551287446.470366,3
1551287446.605962,1
1551287446.735831,2
1551287446.861721,0
1551287446.980092,0
1551287447.100541,4
1551287447.236485,3
1551287447.352786,4
1551287447.475702,5
1551287447.596146,10
1551287447.715870,13
1551287447.837877,14
1551287447.957910,15
1551287448.083247,18
1551287448.210717,18
1551287448.329632,19
1551287448.449876,16
1551287448.579678,10
1551287448.706208,6
1551287448.847006,6
1551287448.969525,6
1551287449.089465,5
1551287449.222572,9
1551287449.346375,12
1551287449.475691,17
1551287449.596542,18
1551287449.716281,17
1551287449.840247,13
1551287449.964248,18
1551287450.080665,13
1551287450.220612,13
1551287450.361603,0
1551287450.488358,3
1551287450.614306,2
1551287450.736494,8
1551287450.861947,9
1551287450.981920,13
1551287451.127024,13
1551287451.256146,16
1551287451.396951,18
1551287451.516403,16
1551287451.635976,15
1551287451.755706,0
1551287451.874489,0
1551287451.990765,7
1551287452.116085,7
1551287452.235898,10
1551287452.359948,15
1551287452.481928,19
1551287452.600774,18
1551287452.721822,19
1551287452.851611,19
1551287452.974333,14
1551287453.098913,14
1551287453.234985,15
1551287453.355945,14
1551287453.486205,18
1551287453.619941,18
1551287453.742716,20
1551287453.862400,15
1551287453.985901,16
1551287454.105867,13
1551287454.227240,9
1551287454.345634,11
1551287454.474564,13
1551287454.593872,16
1551287454.713855,14
1551287454.834092,16
1551287454.949615,14
1551287455.075216,15
1551287455.216786,1
1551287455.347085,3
1551287455.471289,6
1551287455.591939,4
1551287455.712388,8
1551287455.836112,5
1551287455.956411,2
1551287456.076471,3
1551287456.199444,5
1551287456.320379,4
1551287456.440249,4
1551287456.565599,4
1551287456.686555,4
1551287456.807421,4
1551287456.926410,8
1551287457.054733,14
1551287457.169377,15
1551287457.298657,17
1551287457.418743,19
1551287457.537609,17
1551287457.657688,17
1551287457.786813,11
1551287457.920877,6
1551287458.046229,7
1551287458.175898,7
1551287458.297120,9
1551287458.412567,7
1551287458.533596,3
1551287458.660089,4
1551287458.782092,4
1551287458.900116,0
1551287459.020705,11
1551287459.140518,20
1551287459.269587,20
1551287459.398410,20
1551287459.516570,12
1551287459.646273,2
1551287459.769771,1
1551287459.889621,2
1551287460.017806,3
1551287460.145864,3
1551287460.276414,1
1551287460.402647,5
1551287460.520103,3
1551287460.680534,3
1551287460.806090,5
1551287460.935715,5
1551287461.066810,14
1551287461.185759,12
1551287461.305863,14
1551287461.425360,13
1551287461.545753,12
1551287461.686601,9
1551287461.816063,10
1551287461.942520,15
1551287462.060804,16
1551287462.180433,14
1551287462.305804,12
1551287462.435818,7
1551287462.556229,6
1551287462.676258,9
1551287462.820604,5
1551287462.941289,4
1551287463.066251,0
1551287463.185317,0
1551287463.305235,0
1551287463.425236,0
1551287463.546388,0
1551287463.665896,0
1551287463.794549,0
1551287463.916593,1
1551287464.039189,5
1551287464.157745,5
1551287464.280167,4
1551287464.401859,5
1551287464.522471,4
1551287464.642374,3
1551287464.762359,1
1551287464.880442,4
1551287465.002072,10
1551287465.120614,10
1551287465.261875,11
1551287465.380941,7
1551287465.500562,7
1551287465.626119,8
1551287465.742552,13
1551287465.860699,14
1551287465.981889,17
1551287466.113889,17
1551287466.235027,16
1551287466.351830,15
1551287466.480596,16
1551287466.598875,14
1551287466.730638,12
1551287466.856711,13
1551287466.981489,9
1551287467.105971,16
1551287467.231721,10
1551287467.359759,16
1551287467.488559,15
1551287467.605595,12
1551287467.726174,10
1551287467.872764,4
1551287467.994068,4
1551287468.116426,0
1551287468.246571,3
1551287468.386593,7
1551287468.505884,4
1551287468.634513,4
1551287468.753718,4
1551287468.873707,7
1551287468.990229,10
1551287469.114526,20
1551287469.244106,17
1551287469.366612,20
1551287469.489557,16
1551287469.609972,17
1551287469.730369,11
1551287469.849753,14
1551287469.970628,12
1551287470.097917,13
1551287470.229798,11
1551287470.354020,8
1551287470.474479,7
1551287470.592420,9
1551287470.720841,10
1551287470.841873,9
1551287470.960133,13
1551287471.080966,9
1551287471.211988,4
1551287471.350628,5
1551287471.476468,8
1551287471.616056,8
1551287471.738250,10
1551287471.860125,7
1551287471.984901,0
1551287472.101978,4
1551287472.234189,5
1551287472.353922,7
1551287472.486109,8
1551287472.610487,8
1551287472.756252,7
1551287472.877535,9
1551287472.997796,12
1551287473.117695,14
1551287473.253680,15
1551287473.392540,9
1551287473.553593,15
1551287473.670942,10
1551287473.796587,11
1551287473.916535,11
1551287474.036586,20
1551287474.156441,12
1551287474.296004,11
1551287474.417129,7
1551287474.547158,6
1551287474.675488,7
1551287474.801459,9
1551287474.918412,9
1551287475.042983,9
1551287475.174692,8
1551287475.292235,6
1551287475.410005,7
1551287475.530221,8
1551287475.650380,9
1551287475.781833,8
1551287475.906967,18
1551287476.034419,18
1551287476.156215,19
1551287476.281158,20
1551287476.414752,19
1551287476.534939,15
1551287476.654626,2
1551287476.795590,2
1551287476.916691,3
1551287477.046111,0
1551287477.169460,7
1551287477.291394,11
1551287477.410041,15
1551287477.536749,12
1551287477.675194,12
1551287477.800619,13
1551287477.922170,15
1551287478.040805,11
1551287478.162310,13
1551287478.282910,15
1551287478.414532,12
1551287478.547142,1
1551287478.669642,0
1551287478.790137,1
1551287478.910433,1
1551287479.033890,1
1551287479.156710,3
1551287479.285875,1
1551287479.417716,0
1551287479.541761,0
1551287479.669901,0
1551287479.794562,3
1551287479.914405,2
1551287480.035806,1
1551287480.158199,1
1551287480.279596,0
1551287480.417134,2
1551287480.556558,2
1551287480.676763,2
1551287480.796506,0
1551287480.920856,2
1551287481.040797,2
1551287481.161719,0
1551287481.280713,4
1551287481.402222,2
1551287481.520908,2
1551287481.640732,3
1551287481.774461,4
1551287481.894471,7
1551287482.014914,2
1551287482.134163,2
1551287482.252304,3
1551287482.374494,6
1551287482.499479,12
