1551298419.146324,0
1551298419.255460,10
1551298419.365229,19
1551298419.475875,32
1551298419.590848,40
1551298419.708674,48
1551298419.825317,58
1551298419.945351,67
1551298420.068966,84
1551298420.180969,93
1551298420.295597,99
1551298420.409667,100
1551298420.517720,99
1551298420.635537,100
1551298420.742947,100
1551298420.854843,98
1551298420.965829,99
1551298421.075591,100
1551298421.195407,100
1551298421.306617,99
1551298421.414044,100
1551298421.523363,99
1551298421.632749,100
1551298421.746054,100
1551298421.855191,99
1551298421.963923,100
1551298422.074473,99
1551298422.184308,98
1551298422.288452,99
1551298422.405686,99
1551298422.511332,100
1551298422.615721,100
1551298422.722534,100
1551298422.830597,98
1551298422.938741,98
1551298423.055451,98
1551298423.160478,100
1551298423.275541,98
1551298423.394972,97
1551298423.500666,97
1551298423.610330,99
1551298423.721025,97
1551298423.824815,100
1551298423.932808,98
1551298424.045724,98
1551298424.155306,99
1551298424.265287,99
1551298424.369332,99
1551298424.481824,97
1551298424.589558,100
1551298424.697242,99
1551298424.802232,100
1551298424.908026,99
1551298425.015677,100
1551298425.126289,99
1551298425.244571,97
1551298425.358644,99
1551298425.471975,89
1551298425.582333,80
1551298425.688622,73
1551298425.804914,74
1551298425.910320,76
1551298426.025980,81
1551298426.135348,83
1551298426.243224,82
1551298426.350536,82
1551298426.458492,81
1551298426.563297,82
1551298426.676751,87
1551298426.790933,80
1551298426.906787,79
1551298427.024745,79
1551298427.130092,78
1551298427.244169,81
1551298427.355513,89
1551298427.475418,86
1551298427.585364,84
1551298427.694513,84
1551298427.803992,81
1551298427.908024,84
1551298428.014688,93
1551298428.123775,90
1551298428.229969,88
1551298428.343811,85
1551298428.451082,86
1551298428.555263,87
1551298428.661387,85
1551298428.768105,80
1551298428.879710,72
1551298428.988992,62
1551298429.101468,59
1551298429.215732,58
1551298429.330431,59
1551298429.439706,58
1551298429.549889,57
1551298429.654872,54
1551298429.758858,55
1551298429.873639,53
1551298429.979800,53
1551298430.094627,54
1551298430.206170,55
1551298430.319293,55
1551298430.433678,54
1551298430.544853,54
1551298430.648858,55
1551298430.753545,56
1551298430.860578,56
1551298430.964643,56
1551298431.070971,54
1551298431.178881,56
1551298431.287218,56
1551298431.396598,56
1551298431.508942,56
1551298431.625969,56
1551298431.741493,55
1551298431.855399,56
1551298431.965514,55
1551298432.085427,54
1551298432.198584,56
1551298432.312995,56
1551298432.425979,58
1551298432.535329,58
1551298432.649498,58
1551298432.754421,59
1551298432.862669,59
1551298432.966783,58
1551298433.076551,58
1551298433.182153,58
1551298433.289904,58
1551298433.397184,59
1551298433.504683,57
1551298433.616685,58
1551298433.729698,57
1551298433.847714,58
1551298433.955349,58
1551298434.082866,59
1551298434.189991,58
1551298434.301840,59
1551298434.415797,59
1551298434.525593,60
1551298434.640351,60
1551298434.744106,68
1551298434.852353,67
1551298434.963527,67
1551298435.076453,69
1551298435.190321,69
1551298435.305442,68
1551298435.413186,72
1551298435.535542,71
1551298435.645223,71
1551298435.764206,70
1551298435.868416,70
1551298435.972784,71
1551298436.084524,78
1551298436.196075,82
1551298436.310597,83
1551298436.420752,82
1551298436.530972,81
1551298436.639926,83
1551298436.744826,83
1551298436.848714,90
1551298436.954989,97
1551298437.074896,92
1551298437.180808,91
1551298437.299010,92
1551298437.415320,91
1551298437.525501,91
1551298437.635417,92
1551298437.745248,87
1551298437.856320,78
1551298437.961759,69
1551298438.072735,66
1551298438.180996,65
1551298438.289163,67
1551298438.393831,67
1551298438.499950,66
1551298438.613774,67
1551298438.720721,63
1551298438.834426,63
1551298438.940742,63
1551298439.048837,63
1551298439.160734,62
1551298439.266624,63
1551298439.371430,63
1551298439.485641,63
1551298439.595963,62
1551298439.703886,63
1551298439.811732,63
1551298439.919184,62
1551298440.027276,64
1551298440.144874,64
1551298440.253466,63
1551298440.366475,64
1551298440.485524,63
1551298440.605208,65
1551298440.713898,64
1551298440.819217,64
1551298440.934300,64
1551298441.039371,65
1551298441.143547,64
1551298441.252663,65
1551298441.360766,64
1551298441.475995,65
1551298441.589903,66
1551298441.703412,64
1551298441.807937,64
1551298441.914299,64
1551298442.026146,65
1551298442.134090,65
1551298442.242684,65
1551298442.358464,65
1551298442.475437,66
1551298442.595475,66
1551298442.705966,67
1551298442.826659,65
1551298442.943825,67
