1551287838.416357,0
1551287838.524642,0
1551287838.633438,0
1551287838.741753,1
1551287838.865737,1
1551287838.974257,1
1551287839.082808,0
1551287839.191740,1
1551287839.301481,2
1551287839.409802,3
1551287839.519613,4
1551287839.628195,10
1551287839.737228,13
1551287839.845223,12
1551287839.953369,13
1551287840.062137,12
1551287840.170444,14
1551287840.280810,15
1551287840.389702,13
1551287840.498960,14
1551287840.607560,11
1551287840.715405,10
1551287840.823337,9
1551287840.931817,8
1551287841.040167,8
1551287841.148127,10
1551287841.256690,13
1551287841.364781,12
1551287841.472407,9
1551287841.581077,11
1551287841.688854,10
1551287841.797736,11
1551287841.906255,12
1551287842.014671,10
1551287842.122793,13
1551287842.231549,11
1551287842.340653,10
1551287842.448901,11
1551287842.559763,8
1551287842.668332,11
1551287842.776931,10
1551287842.884297,9
1551287842.992638,11
1551287843.101154,13
1551287843.212742,11
1551287843.321703,10
1551287843.429626,8
1551287843.537671,13
1551287843.646211,12
1551287843.755056,10
1551287843.863033,11
1551287843.970835,9
1551287844.079977,10
1551287844.187993,9
1551287844.297869,10
1551287844.406246,11
1551287844.514786,11
1551287844.623385,18
1551287844.731265,20
1551287844.839719,18
1551287844.948036,19
1551287845.056785,20
1551287845.165122,20
1551287845.274331,20
1551287845.382774,17
1551287845.491768,15
1551287845.600405,18
1551287845.708613,17
1551287845.816646,13
1551287845.921930,7
1551287846.026918,4
1551287846.134901,8
1551287846.240543,10
1551287846.348200,9
1551287846.453119,10
1551287846.557651,11
1551287846.662618,12
1551287846.767035,9
1551287846.871207,11
1551287846.975784,9
1551287847.080270,11
1551287847.184354,11
1551287847.289226,10
1551287847.393797,12
1551287847.498265,8
1551287847.602761,11
1551287847.707166,10
1551287847.811455,11
1551287847.915793,10
1551287848.019828,9
1551287848.124121,11
1551287848.229035,10
1551287848.338676,9
1551287848.448631,6
1551287848.557609,5
1551287848.666182,8
1551287848.774425,9
1551287848.882186,9
1551287848.990303,9
1551287849.099067,11
1551287849.211751,11
1551287849.322257,7
1551287849.430899,1
1551287849.540246,1
1551287849.648401,0
1551287849.756763,0
1551287849.865226,0
1551287849.973395,0
1551287850.081994,0
1551287850.190451,0
1551287850.299790,0
1551287850.408625,0
1551287850.516287,0
1551287850.622144,0
1551287850.726679,0
1551287850.830744,0
1551287850.935303,0
1551287851.039529,0
1551287851.143892,0
1551287851.248810,1
1551287851.353154,0
1551287851.457822,2
1551287851.562438,9
1551287851.667291,19
1551287851.771710,19
1551287851.876355,20
1551287851.981297,20
1551287852.085976,20
1551287852.190487,11
1551287852.295799,0
1551287852.400563,0
1551287852.505031,0
1551287852.609485,0
1551287852.715094,0
1551287852.819614,0
1551287852.923961,0
1551287853.028080,0
1551287853.132428,0
1551287853.237354,0
1551287853.341364,0
1551287853.445231,0
1551287853.549500,0
1551287853.653791,0
1551287853.757767,0
1551287853.861846,1
1551287853.966078,0
1551287854.070456,0
1551287854.179433,1
1551287854.288264,0
1551287854.396163,0
1551287854.504361,1
1551287854.612997,0
1551287854.720964,0
1551287854.829304,0
1551287854.937401,0
1551287855.045444,0
1551287855.154296,0
1551287855.261854,2
1551287855.377838,1
1551287855.495812,1
1551287855.608718,2
1551287855.718581,2
1551287855.826839,2
1551287855.934732,2
1551287856.043587,0
1551287856.152109,0
1551287856.261275,0
1551287856.370068,2
1551287856.478254,5
1551287856.588109,7
1551287856.697114,13
1551287856.805564,16
1551287856.914716,18
1551287857.023297,18
1551287857.131647,18
1551287857.266854,16
1551287857.376466,20
1551287857.484833,20
1551287857.593209,20
1551287857.701395,20
1551287857.809229,20
1551287857.917771,19
1551287858.026280,20
1551287858.134161,20
1551287858.242841,17
1551287858.351270,19
1551287858.459262,20
1551287858.567536,17
1551287858.676262,20
1551287858.784157,17
1551287858.892079,18
1551287859.000203,17
1551287859.108059,20
1551287859.216996,19
1551287859.325318,19
1551287859.433425,16
1551287859.542217,18
1551287859.650914,15
1551287859.759564,7
1551287859.867420,1
1551287859.975442,0
1551287860.083775,0
1551287860.191928,0
1551287860.300381,0
1551287860.408808,0
1551287860.516882,0
1551287860.626174,0
1551287860.734217,0
1551287860.842455,0
1551287860.950669,0
1551287861.058718,0
1551287861.167329,0
1551287861.276480,1
1551287861.384898,0
1551287861.494114,0
1551287861.602077,0
1551287861.712912,0
1551287861.820605,0
1551287861.929034,0
1551287862.038228,0
1551287862.147599,0
1551287862.257164,1
1551287862.365785,0
1551287862.473663,0
1551287862.581869,0
1551287862.690588,1
1551287862.799755,0
1551287862.907855,0
1551287863.015975,0
1551287863.123857,0
1551287863.231494,0
1551287863.339675,0
1551287863.447903,0
1551287863.556831,0
1551287863.665487,0
1551287863.774981,0
1551287863.883209,0
1551287863.991358,0
1551287864.099911,0
1551287864.210865,0
1551287864.320032,0
1551287864.428296,0
1551287864.536667,0
1551287864.645001,0
1551287864.765286,0
1551287864.873011,17
1551287864.980596,20
1551287865.088356,19
1551287865.197497,19
1551287865.306093,20
1551287865.414491,15
1551287865.522831,15
1551287865.631282,12
1551287865.739628,8
1551287865.848155,1
1551287865.956764,6
1551287866.064804,7
1551287866.172976,9
1551287866.282367,8
1551287866.390893,8
1551287866.499643,8
1551287866.606966,8
1551287866.716243,10
1551287866.824129,11
1551287866.932477,8
1551287867.042837,7
1551287867.150732,8
1551287867.259840,9
1551287867.368900,7
1551287867.477732,7
1551287867.586141,9
1551287867.694555,8
1551287867.803358,8
1551287867.911521,6
1551287868.019698,9
1551287868.127745,7
1551287868.237994,8
1551287868.346808,8
1551287868.455054,8
1551287868.563531,9
1551287868.672724,8
1551287868.781382,8
1551287868.889555,7
1551287868.998257,8
1551287869.106956,7
1551287869.215128,10
1551287869.323658,7
1551287869.431507,10
1551287869.539556,11
1551287869.648504,9
1551287869.756479,12
1551287869.864674,8
1551287869.972823,5
1551287870.080582,4
1551287870.188441,5
1551287870.298164,11
1551287870.406528,15
1551287870.514216,16
1551287870.626289,13
1551287870.741845,11
1551287870.850283,18
1551287870.958395,20
1551287871.066727,20
1551287871.174655,19
1551287871.283656,18
1551287871.391728,19
1551287871.499677,19
1551287871.610593,18
1551287871.718740,19
1551287871.826848,19
1551287871.936378,14
1551287872.046162,9
1551287872.154035,6
1551287872.262785,9
1551287872.371199,10
1551287872.480095,10
1551287872.588129,12
1551287872.696395,11
1551287872.804254,10
1551287872.912446,10
1551287873.020613,11
1551287873.128988,9
1551287873.238620,5
1551287873.347039,6
1551287873.455230,7
1551287873.563678,7
1551287873.672343,8
1551287873.780707,7
1551287873.889159,8
1551287873.997773,9
1551287874.106154,7
1551287874.214483,9
1551287874.323377,8
1551287874.431454,8
1551287874.539856,7
1551287874.648783,9
1551287874.756723,9
1551287874.864931,9
1551287874.973116,7
