1551298551.725454,1
1551298551.832840,1
1551298551.940824,7
1551298552.048635,13
1551298552.157499,32
1551298552.265549,39
1551298552.373009,40
1551298552.480105,40
1551298552.588700,39
1551298552.702164,41
1551298552.811301,42
1551298552.920302,47
1551298553.028010,45
1551298553.136136,47
1551298553.243721,45
1551298553.351972,44
1551298553.460807,45
1551298553.567662,40
1551298553.675940,38
1551298553.785913,34
1551298553.905547,35
1551298554.013636,35
1551298554.122240,34
1551298554.230537,33
1551298554.338740,34
1551298554.446502,34
1551298554.554653,34
1551298554.662343,35
1551298554.770191,33
1551298554.878210,30
1551298554.986174,31
1551298555.101567,30
1551298555.209815,33
1551298555.317875,26
1551298555.425986,26
1551298555.534138,25
1551298555.641723,24
1551298555.750797,21
1551298555.859985,19
1551298555.967229,21
1551298556.077496,22
1551298556.185875,20
1551298556.305494,21
1551298556.413460,20
1551298556.520897,20
1551298556.629390,20
1551298556.736188,22
1551298556.843620,22
1551298556.951887,20
1551298557.059983,20
1551298557.168351,19
1551298557.275947,21
1551298557.383639,21
1551298557.495659,20
1551298557.603927,18
1551298557.711588,18
1551298557.820195,19
1551298557.929112,23
1551298558.037163,32
1551298558.146070,38
1551298558.253808,43
1551298558.361429,42
1551298558.468925,40
1551298558.576676,44
1551298558.690784,46
1551298558.799398,48
1551298558.907015,52
1551298559.014543,52
1551298559.122778,46
1551298559.230735,39
1551298559.338684,32
1551298559.447308,28
1551298559.555592,24
1551298559.663107,24
1551298559.770955,20
1551298559.879566,22
1551298559.987748,22
1551298560.103257,21
1551298560.211791,20
1551298560.320209,19
1551298560.428167,19
1551298560.536251,20
1551298560.643830,22
1551298560.751474,19
1551298560.859115,19
1551298560.966632,19
1551298561.077088,20
1551298561.185441,20
1551298561.293231,21
1551298561.401532,18
1551298561.509369,20
1551298561.617444,21
1551298561.725162,20
1551298561.832944,21
1551298561.941808,19
1551298562.049580,18
1551298562.159396,10
1551298562.267110,3
1551298562.374435,3
1551298562.481987,5
1551298562.589682,9
1551298562.697430,11
1551298562.804916,11
1551298562.912482,12
1551298563.020356,14
1551298563.128698,14
1551298563.236946,15
1551298563.345697,18
1551298563.453197,14
1551298563.560990,18
1551298563.668368,18
1551298563.775847,18
1551298563.883402,16
1551298563.990734,18
1551298564.102350,15
1551298564.209435,18
1551298564.316969,16
1551298564.424769,15
1551298564.532382,13
1551298564.640936,9
1551298564.749379,23
1551298564.857263,29
1551298564.965732,28
1551298565.076130,30
1551298565.195757,29
1551298565.304106,34
1551298565.411740,33
1551298565.519072,33
1551298565.626514,32
1551298565.733978,28
1551298565.842686,25
1551298565.951298,16
1551298566.058965,14
1551298566.167225,12
1551298566.274877,13
1551298566.390351,10
1551298566.498727,8
1551298566.606753,8
1551298566.714721,9
1551298566.822377,12
1551298566.931109,11
1551298567.038533,7
1551298567.146842,8
1551298567.254437,8
1551298567.362668,3
1551298567.469760,5
1551298567.578572,1
1551298567.686994,0
1551298567.794629,0
1551298567.902239,0
1551298568.009369,0
1551298568.117513,0
1551298568.227906,1
1551298568.336201,0
1551298568.443554,0
1551298568.550957,1
1551298568.659185,1
1551298568.767008,0
1551298568.876314,1
1551298568.983851,0
1551298569.089705,0
1551298569.198080,0
1551298569.305690,0
1551298569.424036,1
1551298569.533392,0
1551298569.641123,0
1551298569.747477,0
1551298569.854960,0
1551298569.962375,0
1551298570.074507,0
1551298570.182909,0
1551298570.290714,1
1551298570.399029,0
1551298570.507062,0
1551298570.625644,0
1551298570.733867,0
1551298570.842088,0
1551298570.949694,1
1551298571.059597,0
1551298571.167123,8
1551298571.277156,16
1551298571.384809,43
1551298571.493296,56
1551298571.601569,55
1551298571.709090,56
1551298571.825580,53
1551298571.933569,55
1551298572.041283,42
1551298572.149378,32
1551298572.257306,21
1551298572.367311,15
1551298572.476115,2
1551298572.583474,3
1551298572.691309,4
1551298572.799133,9
1551298572.906605,11
1551298573.020832,11
1551298573.128838,10
1551298573.236837,9
1551298573.344394,7
1551298573.452103,6
1551298573.559461,7
1551298573.668099,7
1551298573.776170,8
1551298573.883726,9
1551298573.992023,9
1551298574.100247,9
1551298574.215612,10
1551298574.323982,9
1551298574.431516,8
1551298574.539324,6
1551298574.646921,2
1551298574.754612,3
1551298574.863122,0
1551298574.970910,0
1551298575.078943,0
1551298575.187200,0
1551298575.295092,0
1551298575.408742,0
1551298575.517384,0
1551298575.625068,0
1551298575.732807,0
1551298575.840335,0
1551298575.948162,0
1551298576.055985,0
1551298576.164269,0
1551298576.271796,0
1551298576.379600,0
1551298576.488372,0
1551298576.595740,0
1551298576.703338,0
1551298576.811330,0
1551298576.918880,0
1551298577.026597,0
1551298577.134816,1
1551298577.242420,0
