1551299807.474309,0
1551299807.589102,1
1551299807.703204,0
1551299807.812609,3
1551299807.922439,2
1551299808.035087,10
1551299808.143571,16
1551299808.250870,20
1551299808.361573,20
1551299808.485393,19
1551299808.592567,20
1551299808.700541,20
1551299808.815889,20
1551299808.925102,19
1551299809.041661,20
1551299809.155220,20
1551299809.271734,16
1551299809.384674,18
1551299809.492576,18
1551299809.600739,20
1551299809.711709,19
1551299809.826587,18
1551299809.945154,17
1551299810.096033,19
1551299810.205943,18
1551299810.315355,16
1551299810.425423,17
1551299810.533561,20
1551299810.640499,18
1551299810.753315,20
1551299810.865701,18
1551299810.982930,16
1551299811.095196,13
1551299811.217274,17
1551299811.330449,18
1551299811.444982,17
1551299811.560764,16
1551299811.672528,16
1551299811.780790,17
1551299811.894453,17
1551299812.005650,16
1551299812.123998,16
1551299812.235379,15
1551299812.359194,14
1551299812.466982,12
1551299812.578594,12
1551299812.688370,11
1551299812.800615,12
1551299812.915295,15
1551299813.025588,13
1551299813.135168,13
1551299813.244618,13
1551299813.352525,13
1551299813.460501,16
1551299813.568536,14
1551299813.685201,16
1551299813.803269,20
1551299813.915312,18
1551299814.037449,18
1551299814.155174,18
1551299814.271449,20
1551299814.385850,19
1551299814.504558,20
1551299814.612533,20
1551299814.720480,18
1551299814.831652,20
1551299814.945600,20
1551299815.070417,20
1551299815.182693,20
1551299815.297477,20
1551299815.413694,20
1551299815.525072,20
1551299815.644596,15
1551299815.752450,8
1551299815.860623,4
1551299815.973363,1
1551299816.085660,2
1551299816.205174,2
1551299816.320578,1
1551299816.435241,1
1551299816.558684,0
1551299816.678345,1
1551299816.795099,1
1551299816.905165,2
1551299817.025143,0
1551299817.145148,0
1551299817.265076,1
1551299817.382793,0
1551299817.490448,1
1551299817.607028,1
1551299817.724530,1
1551299817.832608,0
1551299817.940538,1
1551299818.052316,1
1551299818.163194,0
1551299818.275182,2
1551299818.395295,0
1551299818.512126,0
1551299818.624977,2
1551299818.741859,1
1551299818.852772,1
1551299818.960609,0
1551299819.075726,1
1551299819.183479,1
1551299819.295262,1
