1551281173.246384,0
1551281173.353992,0
1551281173.458427,14
1551281173.578813,28
1551281173.696538,44
1551281173.804923,57
1551281173.911511,72
1551281174.030275,87
1551281174.138872,99
1551281174.265628,99
1551281174.383985,97
1551281174.492766,100
1551281174.599098,100
1551281174.719697,99
1551281174.824796,100
1551281174.934528,99
1551281175.053298,99
1551281175.161562,100
1551281175.267081,97
1551281175.384575,100
1551281175.492465,100
1551281175.601977,98
1551281175.714568,100
1551281175.822592,100
1551281175.942242,93
1551281176.053129,90
1551281176.159105,90
1551281176.276208,98
1551281176.397134,95
1551281176.508974,94
1551281176.629245,96
1551281176.737788,98
1551281176.844925,99
1551281176.953432,93
1551281177.064326,94
1551281177.180036,94
1551281177.298558,97
1551281177.409228,89
1551281177.525038,85
1551281177.633644,86
1551281177.742488,87
1551281177.856949,83
1551281177.975490,76
1551281178.084100,71
1551281178.194268,71
1551281178.305096,73
1551281178.416789,71
1551281178.536919,73
1551281178.645077,73
1551281178.753629,71
1551281178.860885,71
1551281178.978513,70
1551281179.087420,72
1551281179.196740,73
1551281179.303636,73
1551281179.412545,72
1551281179.523174,75
1551281179.640519,71
1551281179.755174,71
1551281179.863756,79
1551281179.978369,79
1551281180.086782,78
1551281180.194585,79
1551281180.306595,89
1551281180.414826,88
1551281180.528427,87
1551281180.637293,89
1551281180.747910,96
1551281180.855496,100
1551281180.968854,97
1551281181.076560,95
1551281181.185817,99
1551281181.294781,100
1551281181.407818,99
1551281181.516254,100
1551281181.628946,99
1551281181.738926,99
1551281181.858581,99
1551281181.966631,99
1551281182.079631,99
1551281182.192629,97
1551281182.310435,96
1551281182.419695,98
1551281182.534811,99
1551281182.639818,96
1551281182.744486,91
1551281182.855545,88
1551281182.965224,90
1551281183.072760,88
1551281183.181334,92
1551281183.292306,77
1551281183.396675,73
1551281183.508771,58
1551281183.622131,37
1551281183.730778,37
1551281183.835116,37
1551281183.955224,39
1551281184.068612,39
1551281184.185569,39
1551281184.293981,39
1551281184.402976,38
1551281184.516202,40
1551281184.631425,40
1551281184.740229,39
1551281184.852702,42
1551281184.965796,43
1551281185.074699,43
1551281185.183702,43
1551281185.291702,42
1551281185.402331,42
1551281185.517184,45
1551281185.625668,42
1551281185.731198,45
1551281185.851206,44
1551281185.959721,44
1551281186.073442,46
1551281186.182084,46
1551281186.290376,46
1551281186.398370,50
1551281186.506592,47
1551281186.617506,47
1551281186.725708,49
1551281186.835111,50
1551281186.948426,50
1551281187.058371,51
1551281187.167440,51
1551281187.275980,50
1551281187.385117,52
1551281187.512894,49
1551281187.621570,50
1551281187.726796,49
1551281187.837454,52
1551281187.953033,52
1551281188.068531,54
1551281188.177654,51
